Date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL
2023-01-25,3.673507,89.372604,107.070442,395.675076,1.802735,504.510501,184.956556,1.407556,1.802466,1.700267,1.801159,2.000213,103.855266,1.792885,0.376719,2069.210444,0.999916,1.316454,6.910532,5.074298,0.999968,4.4e-05,81.610268,12.769566,2.525421,2.015727,1.339409,2053.674319,0.918364,0.029473,803.508942,6.772494,6.784168,4487.044551,563.305052,1.000067,25.748643,101.470623,21.787112,177.749903,6.816004,56.642125,135.545546,29.894283,14.998989,53.606903,0.91665,2.152476,0.80634,0.806912,2.6451,0.806402,12.399637,0.806546,61.795966,8689.124691,7.844649,211.005937,7.82983,24.692547,6.901722,148.834613,354.581728,14938.647285,3.379292,0.806738,81.496692,1459.544259,42196.742621,143.939412,0.807115,153.988924,0.709826,129.495043,124.245968,86.084881,4112.504043,451.190717,899.930715,1232.326738,0.305295,0.832973,461.364581,16837.535881,1516.389885,363.949198,156.48791,17.202656,4.758325,10.141407,18.816936,4259.032952,56.369939,2099.704164,3406.702573,8.06602,,36.158229,44.746976,15.369406,1023.440821,18.804778,4.280101,63.895529,17.218691,456.972813,36.503847,9.909597,130.576142,1.545186,0.385346,1.00029,3.882944,3.521817,54.566556,231.138424,4.318461,7386.867582,3.643997,4.48673,107.505932,69.182643,1079.341025,3.753702,8.248125,13.724991,576.456505,10.207669,1.31346,0.806791,17663.63653,568.853899,32.284118,130.250376,22822.228191,22.84244,8.751143,2512.336269,17.195602,32.759584,10.270714,3.510435,3.091,2.313723,18.802204,6.801444,30.275396,2336.820067,36.75204,3685.062628,1,39.164955,11293.336956,,21.146274,23447.601458,118.035389,2.698031,600.962617,0.04283,0.001831,2.703218,0.741868,600.963223,0.001186,109.327461,0.00178,250.356095,17.122959,18.821094,321.974998
2023-01-26,3.672108,88.546551,107.04124,395.989276,1.804345,504.453921,185.242287,1.406187,1.799509,1.700705,1.796445,1.999873,106.073016,1.796463,0.3778,2070.646732,1.000297,1.31301,6.915573,5.065908,1.000358,4.3e-05,81.566409,12.734668,2.527159,2.017396,1.332811,2057.640561,0.920393,0.02997,801.234582,6.733454,6.782199,4564.968919,562.936249,1.000342,25.746044,101.378701,21.844227,177.729024,6.828274,56.74757,135.631349,29.886939,14.997027,53.607799,0.918455,2.170644,0.806756,0.806292,2.644921,0.806173,12.406606,0.806851,61.788933,8619.900999,7.852898,211.140883,7.827152,24.68181,6.918161,148.969805,355.935276,14952.254979,3.416405,0.806868,81.433429,1460.593185,42191.971268,143.303207,0.806333,153.928588,0.710083,130.134427,124.380373,86.105993,4110.401282,451.139916,899.829288,1231.458857,0.305501,0.834585,461.288166,16849.519933,1515.730167,364.338077,156.546043,17.15334,4.75946,10.137929,18.779448,4260.346009,56.535657,2101.435179,3406.317164,8.072744,,36.093478,44.342056,15.347095,1025.626711,18.790733,4.24486,63.88822,17.207073,457.330946,36.506627,9.871231,130.5382,1.541543,0.384758,1.000006,3.901523,3.526155,54.390533,242.474276,4.326304,7391.712753,3.642353,4.47554,107.760019,69.647506,1081.109385,3.753897,8.244181,14.14384,579.389451,10.275316,1.311874,0.80637,17661.639371,568.751644,31.994346,130.236121,22819.648482,22.745304,8.759028,2512.052456,17.142512,32.823392,10.275651,3.500024,3.089218,2.311854,18.799768,6.792337,30.217148,2338.555452,36.786365,3682.517438,1,39.154751,11327.503143,,21.32378,23444.949001,118.022342,2.697474,602.149683,0.042553,0.001082,2.702458,0.742227,602.149696,0.001828,109.543573,0.00136,250.30303,17.185014,18.893569,321.939004
2023-01-27,3.671121,88.4564,107.246393,395.821755,1.802198,504.020867,185.501148,1.397863,1.801498,1.699882,1.798005,1.999863,105.974165,1.799066,0.377858,2059.962235,1.000003,1.31328,6.909372,5.107612,1.000181,4.3e-05,81.49666,12.768162,2.524812,2.016067,1.332813,2043.971012,0.92221,0.030266,806.004644,6.752621,6.780029,4528.403064,562.409427,0.999725,25.737467,101.949936,21.899162,177.738959,6.83972,56.72176,135.580288,29.868366,14.992241,53.448919,0.920379,2.152384,0.808079,0.808145,2.629294,0.808266,12.494243,0.808115,61.769626,8795.570385,7.848938,210.944406,7.826817,24.65809,6.930536,148.87467,359.129135,14965.162954,3.438507,0.80772,81.474141,1459.158132,42178.755547,142.559277,0.808041,153.682312,0.709367,129.819785,124.387945,86.106533,4107.931358,453.122423,899.547719,1229.4312,0.305419,0.833519,460.237038,16826.525548,1515.338107,363.908954,156.670837,17.20268,4.751163,10.169944,18.705794,4262.853496,56.562428,2099.472188,3405.250244,8.061178,,36.092089,45.127767,15.353119,1019.986534,18.76883,4.242409,63.843325,17.2019,460.048168,36.381792,9.8859,130.393202,1.539694,0.385503,0.999916,3.825122,3.518965,54.568505,250.43693,4.328628,7372.342007,3.6402,4.504903,107.89661,69.712376,1081.954791,3.751941,8.234269,13.96347,580.708466,10.30388,1.313957,0.80758,17656.107299,569.21429,31.995703,130.194796,22812.500819,22.515119,8.747655,2511.26615,17.20262,32.760897,10.273023,3.508627,3.088891,2.31214,18.80078,6.786634,30.251273,2337.822768,36.736161,3684.103358,1,39.095636,11334.291681,,21.689937,23448.190031,117.985423,2.696174,603.177446,0.042595,0.001285,2.701702,0.739841,603.176982,0.001407,109.730327,0.001753,250.274884,17.194945,18.915787,321.838474
2023-01-28,3.672169,89.107304,107.320076,395.777506,1.802443,504.120783,185.354609,1.397873,1.802578,1.699886,1.798704,2.000257,106.019968,1.798285,0.377104,2060.371195,0.999654,1.314457,6.912541,5.108327,0.9998,4.3e-05,81.531855,12.774836,2.525554,2.016767,1.333746,2070.14479,0.922529,0.030033,806.164363,6.753953,6.781211,4528.529921,562.655922,0.999834,25.74317,101.377111,21.904891,178.058245,6.84099,56.780858,135.556166,29.868496,14.996173,53.664629,0.919996,2.151841,0.807481,0.807425,2.629484,0.808194,12.403149,0.80753,61.781764,8614.939692,7.851684,211.036622,7.828067,24.668119,6.931153,148.939046,359.200736,14968.228842,3.439223,0.807967,81.491166,1459.792212,42187.117447,142.586938,0.807503,153.749829,0.709135,129.846107,124.42318,86.124748,4103.741075,453.212238,899.725798,1229.675027,0.305475,0.834487,460.43819,16841.831854,1512.298398,364.068786,156.702463,17.201348,4.753436,10.178491,18.758234,4263.308489,56.572485,2100.392723,3405.925385,8.064576,,36.376361,45.145199,15.355531,1027.302245,18.773272,4.242746,63.855586,17.205894,459.086704,36.546556,9.887542,130.450705,1.540643,0.385101,1.000275,3.835283,3.52494,54.473388,250.547193,4.326692,7375.633103,3.645693,4.505798,107.897811,69.725851,1079.893861,3.751867,8.235418,14.140199,580.822976,10.305252,1.312445,0.807788,17659.607841,568.641853,32.003031,130.220246,22817.022643,22.525612,8.752192,2511.763299,17.20116,32.761492,10.277127,3.509087,3.089932,2.312118,18.805714,6.78979,30.24762,2338.287116,36.752811,3685.750319,1,39.112927,11337.071114,,21.693213,23452.839389,118.007893,2.697699,603.134091,0.042459,0.001161,2.702303,0.739412,603.13418,0.001408,109.72278,0.001482,250.323484,17.192424,18.924169,321.901362
2023-01-29,3.671664,88.706424,107.283986,395.707339,1.801996,504.000775,185.569443,1.407878,1.801964,1.699366,1.798861,1.999562,105.995032,1.798166,0.37736,2071.610977,1.000653,1.314177,6.909905,5.106966,1.000338,4.2e-05,81.512269,12.771805,2.525414,2.015357,1.331558,2056.769681,0.921274,0.030108,804.754467,6.754358,6.780831,4530.476591,562.522158,0.999967,25.73734,101.470759,21.884203,177.892443,6.841723,56.757405,135.524344,29.881171,14.992319,53.615148,0.92031,2.156302,0.806813,0.806757,2.629594,0.807352,12.418625,0.806807,61.766739,8649.347621,7.850242,210.985727,7.824958,24.662092,6.930554,148.904322,358.980597,14971.825758,3.431063,0.807252,81.46952,1459.443801,42177.038999,142.488019,0.807098,153.712476,0.709782,129.758503,124.391778,86.103758,4103.761493,453.103636,899.51076,1229.373986,0.305582,0.834224,460.328271,16835.414573,1513.984107,363.981588,156.664823,17.199387,4.752074,10.17463,18.733467,4262.368009,56.63535,2099.891901,3405.111959,8.062568,,36.183232,45.116521,15.352705,1025.633712,18.774387,4.242863,63.815819,17.201616,459.398289,36.506943,9.859126,130.41884,1.541724,0.385019,1.000659,3.83225,3.522896,54.442187,252.931482,4.334337,7373.871702,3.639955,4.507582,107.880763,70.686753,1080.091743,3.752319,8.210697,14.102059,582.183696,10.311176,1.313102,0.807539,17655.388701,568.779902,31.993808,130.188947,22811.571854,22.618165,8.750208,2511.162741,17.198049,32.775231,10.275371,3.508421,3.048898,2.311538,18.811367,6.787792,30.172337,2338.64217,36.744068,3684.869423,1,38.915833,11334.256454,,21.688604,23453.151382,117.980198,2.69674,603.33843,0.043007,0.001205,2.701567,0.740122,603.338122,0.001577,109.759671,0.001573,250.264367,17.202943,18.919455,321.824771
2023-01-30,3.673992,89.219933,107.257499,395.963803,1.802191,504.304619,186.593797,1.417814,1.800445,1.700629,1.794888,2.000595,106.079926,1.799729,0.377435,2070.124969,1.000604,1.312597,6.909341,5.11599,1.000392,4.4e-05,81.44278,12.802224,2.523548,2.015884,1.338724,2056.975335,0.925676,0.030045,807.567611,6.758001,6.750103,4571.007952,554.290139,1.000178,25.752082,101.474708,21.966766,177.972919,6.856438,56.735035,135.728694,30.080472,15.001739,53.645537,0.922313,2.178991,0.809701,0.809679,2.630313,0.809478,12.199364,0.809896,61.803989,8608.888982,7.84846,210.956083,7.837373,24.657676,6.944422,148.882499,359.501479,15014.067167,3.463171,0.80928,81.584678,1458.892772,42202.436036,140.908727,0.809457,153.620264,0.709802,130.389538,124.426432,86.15544,4103.632133,453.377013,900.052295,1232.640828,0.305416,0.833452,459.714441,16836.785745,1515.395255,365.931017,156.7599,17.322421,4.751214,10.155885,18.719047,4271.015421,56.760246,2099.607384,3407.161883,8.068585,,36.353895,44.442695,15.361021,1026.902972,18.773428,4.244265,63.853622,17.211633,460.570018,36.533343,9.978512,130.308032,1.546756,0.385401,1.000037,3.831542,3.523468,54.642305,265.523634,4.341704,7389.78093,3.646329,4.528324,108.156872,69.925515,1080.968282,3.755313,8.215633,13.717831,582.534453,10.393932,1.314746,0.809753,17666.019456,568.428421,32.055454,130.268153,22825.308525,22.48009,8.74878,2512.675446,17.332119,32.792548,10.273473,3.51056,3.050725,2.310512,18.804728,6.792754,30.094967,2334.572297,36.730527,3687.240368,1,38.836911,11332.419111,,21.701827,23472.779648,118.051048,2.697962,604.508155,0.042742,0.001193,2.703544,0.740347,604.508008,0.001779,109.973164,0.00104,250.414932,17.394423,19.021958,322.01913
2023-01-31,3.673802,88.946294,107.619154,396.013509,1.80208,504.28001,186.940049,1.418955,1.802954,1.700573,1.80519,2.000368,106.746589,1.804017,0.376793,2074.283506,1.000139,1.317626,6.910098,5.07454,0.999941,4.3e-05,81.99787,12.869913,2.524816,2.015623,1.330857,2056.110774,0.916796,0.029263,796.411594,6.755965,6.755793,4642.480422,552.319376,1.000489,25.750434,101.80479,21.897105,177.864019,6.84817,56.710177,135.846913,30.180973,15.001175,53.660397,0.921444,2.162177,0.812172,0.812808,2.630693,0.812586,12.350218,0.812531,61.801559,8609.800191,7.850197,210.999419,7.840671,24.65718,6.937163,149.498908,360.152657,15002.07114,3.456112,0.812564,81.775254,1459.465694,42205.340436,141.131267,0.81292,153.839756,0.709933,130.096112,124.468471,86.150892,4106.926859,453.353907,900.007584,1233.109753,0.306036,0.833559,460.553203,16842.472211,1511.980489,367.487319,156.751355,17.436484,4.756931,10.211076,18.738694,4285.008848,56.860608,2099.925588,3406.992559,8.072751,,36.330059,44.202471,15.361121,1027.095832,18.83128,4.261883,63.850291,17.210389,459.904656,36.539588,9.986021,131.195483,1.555596,0.385086,1.00053,3.847146,3.524572,54.701038,267.975442,4.335873,7385.474141,3.666219,4.529857,108.012508,70.585984,1080.573293,3.75306,8.214328,13.156978,582.504868,10.452086,1.314173,0.812783,17665.142371,568.457158,32.037876,130.261392,22824.174744,22.610294,8.750815,2512.550906,17.436467,32.891486,10.290785,3.509683,3.050476,2.314961,18.812802,6.793216,30.061492,2338.349936,36.744214,3687.947409,1,38.69353,11269.672118,,21.700908,23448.643727,118.046147,2.698422,603.91936,0.042665,0.001402,2.702347,0.739792,603.918812,0.001538,109.865337,0.00105,250.403125,17.435214,19.025584,322.003006
2023-02-01,3.671521,89.87868,106.869639,395.840355,1.801245,504.035244,187.183051,1.402076,1.799678,1.699672,1.794832,2.000007,106.026176,1.794507,0.376923,2072.913569,1.000555,1.312278,6.906425,5.053337,1.00056,4.2e-05,81.934217,12.814193,2.524031,2.015008,1.328201,2052.692954,0.908217,0.028447,786.705769,6.71614,6.738634,4627.547541,551.232297,0.999894,25.738744,101.33223,21.632562,177.577812,6.767984,56.58978,135.481597,30.188219,14.992606,53.640068,0.910535,2.147018,0.808649,0.80853,2.628965,0.808486,12.353754,0.808185,61.570975,8605.134296,7.845625,210.882771,7.837777,24.65197,6.853235,149.119327,354.744948,14889.092187,3.450936,0.808077,81.672331,1458.690582,42184.862927,139.693222,0.808013,153.174001,0.709783,128.863517,124.475471,86.109489,4109.137963,451.034614,899.57145,1220.495066,0.305468,0.833907,460.298355,16831.531981,1507.916836,365.795275,156.825713,17.252695,4.759452,10.169602,18.798075,4285.510888,56.535594,2098.834473,3405.340008,8.073184,,35.965367,44.179286,15.352851,1026.545167,18.586839,4.262478,63.869492,17.172169,460.268879,36.519961,9.904439,131.087207,1.538998,0.38545,1.000532,3.844226,3.522219,54.085424,267.990554,4.278664,7341.652503,3.644786,4.466002,106.77461,70.142599,1080.927698,3.751652,8.240853,14.075442,583.221633,10.342085,1.306601,0.808005,17656.572423,568.183144,32.445799,130.198348,22813.100868,22.620548,8.745376,2511.331002,17.268117,32.788998,10.309493,3.498799,3.027795,2.315547,18.807038,6.783179,29.714569,2336.583549,36.912771,3682.974968,1,38.719052,11273.956178,,22.39991,23438.222585,117.98815,2.696434,596.676008,0.042165,0.001101,2.702228,0.742071,596.675757,0.001432,108.548102,0.001626,250.281497,17.034282,19.09525,321.846927
2023-02-02,3.670567,89.630831,106.384372,396.168042,1.801168,503.818313,187.396997,1.412654,1.798618,1.698366,1.776842,1.998686,107.242452,1.791996,0.376669,2071.148325,0.999485,1.305356,6.903833,5.046854,1.000143,4.2e-05,82.081528,12.678868,2.521819,2.014678,1.331156,2057.99573,0.912949,0.029062,780.092668,6.729967,6.727296,4681.687734,553.235128,0.999851,25.726814,101.258652,21.738319,177.701778,6.816027,56.524134,135.301325,30.252622,14.986756,53.45214,0.916727,2.153941,0.817495,0.81743,2.628346,0.817206,12.208793,0.817804,60.945212,8677.44715,7.842694,210.79388,7.837189,24.604583,6.900905,149.852909,352.860134,14892.991348,3.387391,0.817771,81.978156,1458.55184,42161.756027,140.582342,0.817288,153.630958,0.709753,128.528368,124.551257,86.143278,4106.196923,450.890964,899.184456,1223.999579,0.305682,0.833336,458.287592,16817.470241,1507.268868,365.652217,156.8085,17.075158,4.755187,10.131765,18.758363,4281.117455,56.510981,2098.002903,3403.877994,8.0714,,35.963127,44.460086,15.33932,1020.075935,18.646759,4.242618,63.842242,17.075339,459.776957,36.317738,10.031405,131.328377,1.544842,0.385324,0.999617,3.838056,3.521899,53.811606,269.99347,4.291688,7286.283003,3.639771,4.491814,107.499976,70.013831,1088.01348,3.749055,8.19065,13.369879,582.972011,10.366269,1.31035,0.817551,17648.991128,567.939391,31.97186,130.14195,22803.306927,22.251446,8.741762,2510.253683,17.074805,32.987115,10.280201,3.507705,3.038821,2.315652,18.796925,6.780815,29.696359,2335.503212,36.714466,3680.32312,1,38.665889,11289.759497,,22.632612,23428.157656,117.937622,2.695863,600.801894,0.042847,0.001314,2.700769,0.739966,600.802387,0.001275,109.298954,0.00136,250.173863,17.047788,19.082607,321.708811
2023-02-03,3.668663,90.382032,106.159254,395.964242,1.799733,503.618262,187.184687,1.443303,1.801094,1.698531,1.788132,1.998098,107.209043,1.804258,0.376789,2068.300464,0.999765,1.309238,6.902082,5.146377,0.999814,4.3e-05,81.720937,12.721888,2.521946,2.013577,1.340074,2042.334476,0.925713,0.028813,795.811929,6.763412,6.767153,4623.518892,559.63931,0.999546,25.71669,100.754005,21.992647,177.596489,6.88602,56.5542,134.974959,30.159268,14.981037,53.610873,0.925158,2.171587,0.828355,0.828938,2.627096,0.828457,12.234208,0.828253,60.920703,8597.514612,7.839855,210.718768,7.838092,24.620875,6.972367,149.763745,359.192178,15075.42088,3.413374,0.828426,82.384538,1457.574341,42144.982621,142.014953,0.828393,154.296495,0.709625,131.023944,124.587827,86.108197,4104.601874,450.712631,898.827484,1246.222779,0.30516,0.832074,457.427884,16818.898032,1506.668775,364.517135,156.745633,17.12499,4.724943,10.149338,18.712097,4264.942314,56.301182,2097.219568,3402.524053,8.071325,,36.326129,45.340968,15.332899,1025.015819,18.943988,4.254618,63.816564,17.068719,459.940253,36.490288,10.205494,130.753513,1.580358,0.385337,0.999882,3.823042,3.519965,54.169269,269.886259,4.364453,7298.358012,3.643481,4.52533,108.538754,70.557582,1081.156853,3.748276,8.187511,14.029953,582.739966,10.523919,1.322549,0.828815,17641.969641,567.707124,32.243015,130.090276,22794.234645,22.387593,8.738084,2509.255197,17.124314,33.237582,10.301037,3.506519,3.03695,2.309332,18.796218,6.778971,29.94189,2335.951128,36.884292,3678.982467,1,38.529335,11301.565066,,22.623466,23418.840275,117.89028,2.694507,606.264238,0.045058,0.001185,2.699685,0.735843,606.264619,0.001372,110.29243,0.001232,250.073634,17.445329,19.079602,321.580507
2023-02-04,3.67183,90.479773,107.253458,399.740841,1.80172,504.099955,187.654414,1.444581,1.802629,1.700092,1.806575,1.99996,108.311419,1.808889,0.375991,2070.279685,1.000236,1.322853,6.908309,5.150721,0.99964,4.3e-05,82.561722,12.853941,2.523519,2.015471,1.34112,2044.288563,0.92593,0.029228,796.573072,6.769793,6.773651,4628.023857,565.413198,1.000091,25.741367,101.793445,22.014305,179.62185,6.893617,57.136654,135.474376,30.254957,14.99525,53.663398,0.925244,2.173526,0.829595,0.830126,2.62909,0.830201,12.359663,0.829539,60.979489,8685.974269,7.846573,210.920351,7.845875,24.873902,6.978285,149.906395,359.53604,15089.845962,3.416667,0.829717,82.462681,1472.565865,42185.310876,142.151356,0.829902,154.444106,0.709815,131.139677,124.706656,86.190461,4146.749415,451.14388,899.687582,1247.416394,0.304933,0.833562,462.147436,16992.098041,1522.469602,368.267316,156.896287,17.301545,4.774363,10.253588,18.729519,4308.898095,56.881997,2099.226951,3405.780019,8.077901,,36.361158,45.29117,15.347303,1035.590103,18.961549,4.2593,63.878437,17.084593,460.380046,36.526396,10.214921,132.097481,1.578533,0.385194,1.000357,3.857773,3.523198,54.220384,270.144254,4.368272,7373.454799,3.681292,4.529612,108.677948,70.622366,1082.190531,3.751383,8.194827,13.309946,583.297323,10.544849,1.323638,0.829628,17658.851765,573.563858,32.273706,130.215166,22816.045629,22.617733,8.746633,2511.655541,17.300886,33.268236,10.310791,3.509829,3.039585,2.312212,18.817989,6.847975,29.970432,2338.185929,36.919869,3716.969334,1,38.567101,11312.379921,,22.644481,23441.249006,118.002981,2.697062,606.516861,0.044725,0.001622,2.702388,0.743527,606.516972,0.00123,110.338155,0.001558,250.313223,17.46183,19.097549,321.888521
2023-02-05,3.673612,90.295668,107.092147,399.157547,1.819087,504.353495,187.990284,1.447083,1.802251,1.70072,1.806413,1.999949,108.337118,1.807993,0.376853,2089.607064,1.000304,1.323656,6.974112,5.150392,1.000615,4.4e-05,82.581211,12.856591,2.548389,2.034267,1.342409,2069.42474,0.926853,0.029117,794.349058,6.816446,6.77481,4645.610322,565.548799,0.999907,25.747782,101.818368,22.024344,179.663694,6.898153,57.150858,136.261095,30.276115,14.998276,54.040529,0.926839,2.173854,0.83049,0.830617,2.629191,0.830511,12.363332,0.830914,61.143317,8688.055456,7.922912,212.942841,7.846527,24.880171,6.982033,151.34518,359.62659,15093.190648,3.425588,0.830917,82.346544,1472.917758,42195.413225,141.80536,0.830859,155.920119,0.710263,131.929352,125.796451,86.240647,4147.742356,455.849839,899.902638,1247.719454,0.30552,0.842164,462.258365,16996.16721,1522.835124,368.354639,153.759952,17.305469,4.775194,10.256072,18.85956,4304.85104,56.895682,2119.302393,3406.595688,8.155659,,36.237987,45.339135,15.348604,1032.848273,18.954042,4.25805,63.89375,17.476331,462.730438,36.769607,10.225732,132.128949,1.582929,0.384816,0.999847,3.851792,3.550675,53.658088,250.475759,4.363607,7375.221586,3.682367,4.536723,108.444228,70.641216,1092.534248,3.75274,8.19649,13.365008,584.437407,10.530619,1.324719,0.830474,17663.080287,573.701784,32.280276,130.246833,22821.510213,22.623394,8.83041,2512.25736,17.304717,33.392121,10.410169,3.503125,3.040543,2.311962,18.827812,6.850663,29.977906,2356.148001,37.273648,3717.858992,1,39.085568,11396.537882,,22.794207,23446.862343,118.031466,2.697327,607.777194,0.044839,0.001479,2.701913,0.743302,607.777249,0.001735,110.567173,0.001841,250.219545,17.466106,19.280912,321.96504
2023-02-06,3.671999,90.459944,107.920469,396.370267,1.801964,503.511989,189.033917,1.452131,1.800073,1.699658,1.815806,2.000232,106.627537,1.824062,0.37678,2071.017158,1.000486,1.324589,6.904531,5.145092,1.000448,4.4e-05,82.626206,12.960039,2.522771,2.015084,1.345339,2058.725491,0.927368,0.029627,803.74271,6.801591,6.79245,4711.011832,566.610663,1.000671,25.738534,102.704243,22.223338,177.683975,6.934804,56.497109,136.299368,30.185278,14.993749,53.587584,0.932161,2.18924,0.832275,0.832872,2.639108,0.832763,12.272205,0.832532,60.973433,8686.128317,7.844406,210.838337,7.84418,24.60955,7.021086,150.122399,367.836134,15191.396112,3.473956,0.832352,82.718702,1458.933609,42206.234241,142.47743,0.83226,153.853135,0.709776,132.561637,124.814272,86.212211,4102.133701,458.946136,899.600107,1260.919315,0.306086,0.833206,457.039888,16913.480597,15396.577328,364.961083,157.030574,17.327062,4.747742,10.253815,18.746422,4286.52927,57.189665,2098.313609,3405.451939,8.075862,,36.190267,45.32021,15.348552,1026.28311,19.161869,4.257079,63.872301,17.042469,460.030694,36.461151,10.331578,132.199769,1.586333,0.385442,0.999974,3.893051,3.52128,54.816229,275.0405,4.421478,7319.342719,3.639959,4.56235,109.348429,71.473751,1086.218766,3.750957,8.227703,13.439372,584.740483,10.612923,1.327519,0.832368,17657.149127,568.147332,32.293922,130.202789,22813.847168,22.873173,8.743444,2511.41384,17.384185,33.78279,10.293042,3.499012,3.100365,2.333695,18.822562,6.782473,30.045235,2338.960231,36.722859,3672.12353,1,38.781397,11336.163198,,23.109816,23472.011966,117.991468,2.69692,611.197904,0.045551,0.001479,2.702007,0.738376,611.198073,0.001168,111.189998,0.001246,250.263811,17.660979,19.109668,321.857061
2023-02-07,3.672223,90.80146,108.484116,396.143218,1.801444,504.148724,189.45399,1.435782,1.802265,1.700167,1.826217,1.999724,106.652517,1.823866,0.377013,2070.808794,1.000124,1.326272,6.907127,5.20949,0.999746,4.3e-05,82.642978,12.979922,2.523051,2.014509,1.339088,2059.539583,0.921724,0.029689,794.903274,6.777977,6.791345,4773.83815,572.817062,1.000512,25.741547,103.132221,22.166933,177.903446,6.932867,56.390761,136.610599,30.28602,14.994957,53.593052,0.932124,2.181367,0.830384,0.830488,2.649701,0.830589,12.179529,0.830501,61.020332,8682.86619,7.835529,210.880393,7.846857,24.617593,7.021537,150.480681,364.958767,15148.338346,3.478287,0.830507,82.714184,1458.647954,42185.883697,141.702362,0.830191,154.410161,0.709461,131.03084,124.89098,86.735078,4098.014515,458.2221,899.699119,1254.780882,0.306434,0.833781,456.004711,16878.922978,15172.914107,365.28752,157.048114,17.610263,4.790592,10.261345,18.771859,4289.190104,57.524212,2098.776695,3405.825519,8.079338,,35.772991,45.525072,15.345817,1025.359377,18.881824,4.302294,63.878842,17.584315,459.645257,36.466837,10.316443,132.23102,1.580177,0.385164,1.000575,3.841133,3.523944,55.050431,275.617262,4.426144,7296.978072,3.640562,4.562794,109.287523,71.762354,1082.661885,3.749991,8.195007,13.475069,585.305348,10.578112,1.324166,0.830607,17659.091819,568.232361,32.235881,130.216398,22816.356329,23.086463,8.745568,2511.690172,17.618384,33.559418,10.314287,3.508912,3.105754,2.339269,18.822489,6.782476,29.952749,2338.21814,36.730157,3672.820934,1,39.173381,11344.735941,,23.112738,23588.14809,118.004986,2.697493,611.115531,0.045134,0.001506,2.702437,0.745541,611.115231,0.001806,111.174782,0.001479,250.041802,17.536437,19.164108,321.892731
2023-02-08,3.67214,90.865505,107.884132,395.682532,1.801179,504.105439,189.737803,1.443561,1.799505,1.699599,1.820968,1.999806,106.359313,1.825392,0.377631,2071.9919,0.999992,1.323948,6.904004,5.19941,0.9998,4.4e-05,82.408202,12.9255,2.522752,2.014009,1.344153,2060.152627,0.921699,0.029654,800.052362,6.792901,6.786744,4737.006493,578.559253,1.000091,25.739697,102.816827,22.182259,177.68775,6.942797,56.261144,136.474365,30.357187,14.993781,53.634678,0.933563,2.184475,0.828953,0.829337,2.644577,0.829239,12.167048,0.829396,61.024211,8796.282641,7.836776,210.8153,7.847063,24.615062,7.030625,151.366826,360.765194,15126.72059,3.487178,0.828783,82.626746,1459.883618,42232.150521,141.151081,0.829194,154.338897,0.709726,131.292509,124.930713,86.734241,4097.037039,458.481887,899.620956,1259.827739,0.306249,0.833113,454.664543,16869.188925,15101.328056,365.188017,157.13444,17.63951,4.789258,10.237605,18.820365,4294.158434,57.313793,2098.208742,3405.526939,8.078151,,35.969307,45.347129,15.354338,1023.953714,18.931859,4.298409,63.923699,17.753105,459.848041,36.449417,10.307817,131.853717,1.585483,0.385346,0.999739,3.840017,3.520629,54.793888,274.384617,4.421566,7283.056038,3.64064,4.569692,109.428985,73.225983,1080.629762,3.751679,8.228043,13.282487,584.253648,10.587145,1.325654,0.82905,17657.536735,568.509567,32.156686,130.204863,22814.348369,23.240523,8.742111,2511.469137,17.65481,33.516561,10.334544,3.509076,3.104136,2.335688,18.823573,6.786137,30.063402,2339.011507,36.720003,3666.759706,1,39.158594,11365.182397,,23.573949,23585.447207,117.995097,2.697444,612.055713,0.044894,0.001732,2.70176,0.747317,612.055824,0.001602,111.346188,0.001292,250.219889,17.746295,19.208315,321.864526
